User ID,User name,User influence,Tweet text,Tweet ID,Posting date,Retweets,Hash tags,Mentions,Links
amo0olla1,amo0olla,,Very nice Pic of @beingsalmankhan @SrBachchan  & Jaya Bachchan  ,http://twitter.com/amo0olla1/status/356740911104933888,2013-07-15,4,,"@beingsalmankhan,@SrBachchan",http://t.co/vWDjbhu5pp
srbachchan,Amitabh Bachchan,Highly Influential,@_nurshah_ guten nacht !! ,http://twitter.com/srbachchan/status/357608532092256256,2013-07-17,6,,@_nurshah_,
uchy_aryani,Uchy Aryani Mukherji,,"WOW, Rani & @SrBachchan were going to do another film together which later got shelved ",http://twitter.com/uchy_aryani/status/358162002113347584,2013-07-19,5,,@SrBachchan,
aishwarya135,Aishwarya,,"@SrBachchan most of the times your replies are for @ilanasegev35  and @MosesSapir , are they your favorites?? :-( ",http://twitter.com/aishwarya135/status/356495231346147329,2013-07-14,3,,"@SrBachchan,@ilanasegev35,@MosesSapir",
bmbgoesglobal,Bhaag Milkha Bhaag,,With @SrBachchan incredible comments on @BMBThefilm's music: Sharing again Ehsaan talking about the songs of BMB  ,http://twitter.com/bmbgoesglobal/status/357371855772352512,2013-07-16,26,,"@SrBachchan,@BMBThefilm",http://t.co/vIcepwGlfl
sarbjotsinghc,SARBJOT SINGH CHAHAL,,"Zindegi Ka Safar..Hai Yeh kaisa Safar.. To the memory of  Rajesh Khanna Ji.. We love you Kaka ji ,Salute   @SrBachchan ",http://twitter.com/sarbjotsinghc/status/357892860953518080,2013-07-18,7,,@SrBachchan,http://t.co/qWFVBYTnbn
rakeyshommehra,Rakeysh Mehra,,"@MaddyMatters @sonamakapoor @juniorbachchan @SrBachchan madhureeta,s sensitive yet real review of #BhaagMilkaBhaag  ",http://twitter.com/rakeyshommehra/status/356230248964169728,2013-07-15,5,#BhaagMilkaBhaag,"@MaddyMatters,@sonamakapoor,@juniorbachchan,@SrBachchan",http://t.co/oLbiKcT8Wx”
sarbjotsinghc,SARBJOT SINGH CHAHAL,,Amitabh Bachchan at the special screening of 'D-Day' Well-dressed .. And looks handsome as always @SrBachchan  ,http://twitter.com/sarbjotsinghc/status/358195846535725056,2013-07-19,4,,@SrBachchan,http://t.co/DTnuspOGPV
imneer,Neeraj Sharma ®,,“@imneer: #youtube Amitabh Bachchan attended the funeral of the ultimate villain Pran  @srbachchan.” ,http://twitter.com/imneer/status/356063792481841154,2013-07-13,4,#youtube,@srbachchan,http://t.co/8f5COIqfFy
sarbjotsinghc,SARBJOT SINGH CHAHAL,,"Listen to the beautiful ghazal from “Bhaag Milkha Bhaag"" via @srbachchan Official Blog   ",http://twitter.com/sarbjotsinghc/status/357891900650848256,2013-07-18,4,,@srbachchan,"http://t.co/TmFBL5lPgT,http://t.co/yQ6IXXVBVK"
saneesha1,saneesha,,Amitabh Bachchan and Manju Warrier during Kalyan Jewellers TVC Shoot @SrBachchan #Manjuwarrier   ,http://twitter.com/saneesha1/status/357118648177012736,2013-07-16,5,#Manjuwarrier,@SrBachchan,"http://t.co/nLknxIol1I,http://t.co/sLb9fL88Kj"
bollybhoot,BHOOT,,#boc Amitabh Bachchan And Shah Rukh Khan Invited For Centenary Celebration In Chennai! @iamsrk @SrBachchan  ,http://twitter.com/bollybhoot/status/357095373560496128,2013-07-16,8,#boc,"@iamsrk,@SrBachchan",http://t.co/pgqkXnYQtf
srbachchan,Amitabh Bachchan,Highly Influential,@nasimash_ashir @ilanasegev35 My Mother was a Sikh .. I am half Sikh too .. ,http://twitter.com/srbachchan/status/356493894218825728,2013-07-14,7,,"@nasimash_ashir,@ilanasegev35",
srbachchan,Amitabh Bachchan,Highly Influential,"@Momo_khanTweets i came there when I was 2 yrs old in 1944 ..!!! My Mother was from there.. born in Llyalpur, studied in Govt College Lahore ",http://twitter.com/srbachchan/status/357609619171983360,2013-07-17,7,,@Momo_khanTweets,
srbachchan,Amitabh Bachchan,Highly Influential,@PrabirBhatt all good ...was working in morning ... dubbing for the KBC promos ,http://twitter.com/srbachchan/status/356332356975599617,2013-07-14,8,,@PrabirBhatt,
srbachchan,Amitabh Bachchan,Highly Influential,@roy_sunita @TheVikasKhanna all good wishes ... ,http://twitter.com/srbachchan/status/357608034333229056,2013-07-17,8,,"@roy_sunita,@TheVikasKhanna",
nishantwits,Nishan,,"Amitabh Bachchan, Dilip Kumar, Prem Chopra and others attend Pran's prayer meet   @SrBachchan @TheDilipKumar ",http://twitter.com/nishantwits/status/357036418075340801,2013-07-16,4,,"@SrBachchan,@TheDilipKumar",http://t.co/ubJQM4Y3MH
srbachchan,Amitabh Bachchan,Highly Influential,"@Rubina_BigB_EF ""everyday in every way I am getting better and better"" .. just keep repeating that ... all will be well ",http://twitter.com/srbachchan/status/356850503474348033,2013-07-15,10,,@Rubina_BigB_EF,
tochie_nacho,Tochi Iheanacho,,"""@MosesSapir:  @SrBachchan"" Pran ji... Rest in Peace ",http://twitter.com/tochie_nacho/status/355982786554896384,2013-07-13,4,,@SrBachchan,
anjalirkgupta,(✿•‿•)Angel.~i~*✿｡*,,@SrBachchan Daddo aap na budhe ho gaye ho . Kitti boring tweet karte ho .  How boring No fun no masti Oo boring ,http://twitter.com/anjalirkgupta/status/357368670239997954,2013-07-16,2,,@SrBachchan,
rampalarjun,arjun rampal,Highly Influential,Thank you sir cant wait to show you the filmRT @SrBachchan: T 1170 -Go to  and (cont)  ,http://twitter.com/rampalarjun/status/357003973246464000,2013-07-15,3,,@SrBachchan,"http://t.co/j4YThOA9lS,http://t.co/lrCeTonbG5"
srbachchan,Amitabh Bachchan,Highly Influential,T 1168 -A most moving piece from ISHTAR our EF ... thank you ...mine eyes they get wet with emotion .. We (cont)  ,http://twitter.com/srbachchan/status/356136527065137153,2013-07-13,72,,,http://t.co/86lanLAP3x
baawra_mann,Baawra Mann,,"Chacha @SrBachchan , ek din aapke tweet me only tweet no. hi reh jayega....:P ( T98923833276445741........) ",http://twitter.com/baawra_mann/status/356868261654183936,2013-07-15,3,,@SrBachchan,
raghavabhay,#OUATIMD #Akshay,,@SrBachchan Sir my birthday today. Get a wish from God of Acting on my birthday will make it memorable for sure. Waiting......... ,http://twitter.com/raghavabhay/status/356149674714992640,2013-07-13,2,,@SrBachchan,
sarbjotsinghc,SARBJOT SINGH CHAHAL,,Listen to Ghazal from the film D-Day … ‘ek ghadi’ .. via @SrBachchan Official Blog   Enjoy ,http://twitter.com/sarbjotsinghc/status/357891894321618944,2013-07-18,5,,@SrBachchan,"http://t.co/TmFBL5lPgT,http://t.co/kd9b20vkYZ"
srbachchan,Amitabh Bachchan,Highly Influential,T 1168 -Shalini devoted Ef from my home town : birthday tomorrow July 14th .. happy birthday from the Ef 'Gang' .. have a great day !! ,http://twitter.com/srbachchan/status/356129575496978432,2013-07-13,17,,,
mosessapir,Moses Sapir,,Amitabh ji with Gulzar ji @SrBachchan An old and very beautiful pic  ,http://twitter.com/mosessapir/status/358228897642459138,2013-07-19,3,,@SrBachchan,http://t.co/TT4GGNGAGS
stupidosaur,Stupidosaur,,"Need ka nirman fir fir... -  Harivanshrai Bachchan. Then @SrBachchan decided to act in advertisements, creating consumer need, fir fir. ",http://twitter.com/stupidosaur/status/357457754799079424,2013-07-17,2,,@SrBachchan,
prabirbhatt,Prabir Bhatt,,"@SrBachchan मुझे इतनी ""फुर्सत"" कहाँ कि मैँ तकदीर का लिखा देखुँ , बस अपनी माँ की "" मुस्कुराहट"" देख कर समझ जाता हुँ की ""मेरी तकदीर"" बुलँद है. ",http://twitter.com/prabirbhatt/status/356846780354281473,2013-07-15,4,,@SrBachchan,
srbachchan,Amitabh Bachchan,Highly Influential,T 1168 -The last tweet is for cricket lovers in India and most cricketing countries all over ... !! ,http://twitter.com/srbachchan/status/356126308784275456,2013-07-13,32,,,
xhobdo,Rupam,,  @Srbachchan @juniorbachchan ,http://twitter.com/xhobdo/status/356025590710677505,2013-07-13,2,,"@Srbachchan,@juniorbachchan",
srbachchan,Amitabh Bachchan,Highly Influential,"T 1168 -Through WD you could see host of movies, and even carry them anywhere in the world on iPad and a little wifi box .. Quite amazing !! ",http://twitter.com/srbachchan/status/356128784539336705,2013-07-13,36,,,
srbachchan,Amitabh Bachchan,Highly Influential,"T 1173 -A rest much needed, a day well spent, a catching up on pending .. nothing to amend .. ",http://twitter.com/srbachchan/status/357600454076661760,2013-07-17,36,,,
lusi_ade,lusi ade,,@SrBachchan awwww u didn't notice what i made for u :(( please notice  ,http://twitter.com/lusi_ade/status/358465108457947136,2013-07-20,4,,@SrBachchan,http://t.co/fzdTTbLSce
sneharajani,Sneha Rajani,Influential,":) RT @SnehaRajani: The first promo of this season's #KBC... ""Wedding Planner"" ..  .. ",http://twitter.com/sneharajani/status/357213445969555457,2013-07-17,40,#KBC,@SnehaRajani,http://t.co/eZSxm4n4v1
srbachchan,Amitabh Bachchan,Highly Influential,T 1172 -Blessed are they that can conceive such chords .. blessed are they that can conceive them to a visual ..pity for those who never can ,http://twitter.com/srbachchan/status/357220777680044033,2013-07-16,45,,,
marwaari,मारवारी,,"@SrBachchan सर, आप तो सर्वग्ुण संप्पन्न हैं । ",http://twitter.com/marwaari/status/356134658234269698,2013-07-13,2,,@SrBachchan,
ilostmyhandle,Proxy Me,,Every time i go past Jalsa my head automatically turns towards it's gate expecting @SrBachchan or @juniorbachchan to come out and wave..haha ,http://twitter.com/ilostmyhandle/status/356834916966727684,2013-07-15,2,,"@SrBachchan,@juniorbachchan",
lusi_ade,lusi ade,,@SrBachchan awwww u didn't notice what i made for u :(( please notice  ,http://twitter.com/lusi_ade/status/358465108457947136,2013-07-20,4,,@SrBachchan,http://t.co/fzdTTbLSce
sneharajani,Sneha Rajani,Influential,":) RT @SnehaRajani: The first promo of this season's #KBC... ""Wedding Planner"" ..  .. ",http://twitter.com/sneharajani/status/357213445969555457,2013-07-17,40,#KBC,@SnehaRajani,http://t.co/eZSxm4n4v1
srbachchan,srbachchan,Highly Influential,T 1172 -Blessed are they that can conceive such chords .. blessed are they that can conceive them to a visual ..pity for those who never can ,http://twitter.com/srbachchan/status/357220777680044033,2013-07-16,45,,,
marwaari,मारवारी,,"@SrBachchan सर, आप तो सर्वग्ुण संप्पन्न हैं । ",http://twitter.com/marwaari/status/356134658234269698,2013-07-13,2,,@SrBachchan,
ilostmyhandle,Proxy Me,,Every time i go past Jalsa my head automatically turns towards it's gate expecting @SrBachchan or @juniorbachchan to come out and wave..haha ,http://twitter.com/ilostmyhandle/status/356834916966727684,2013-07-15,2,,"@SrBachchan,@juniorbachchan",
srbachchan,srbachchan,Highly Influential,"T 1172 -Which is why I presume the best moments with song, are with those that are referred to as 'bathroom singers' .. alone .. nature made ",http://twitter.com/srbachchan/status/357222286257963008,2013-07-16,57,,,
sarafareed2,Sara Fareed,,"Bid B, Dilip Kumar, Prem Chopra attend #Pran's prayer meet  @SrBachchan #bollywood  ",http://twitter.com/sarafareed2/status/357014449753821186,2013-07-15,3,"#Pran,#bollywood",@SrBachchan,"http://t.co/XPHOGaoA2V,http://t.co/D7Tl0jcRzj"
srbachchan,srbachchan,Highly Influential,"T 1172 -7am to 11pm with work, but back to the strains of another lot of gems from 'BMB' and SEL ..'mera yaar' and 'o rangrez' ..!! Fabulous ",http://twitter.com/srbachchan/status/357218707455479809,2013-07-16,57,,,
srbachchan,srbachchan,Highly Influential,T 1170 -The brightest and smartest rhetoric emanates at the time of impending elections. Fantastic to read and hear the banter abound !! ,http://twitter.com/srbachchan/status/356844440092020736,2013-07-15,58,,,
srbachchan,srbachchan,Highly Influential,"T 1174 -Back after show of 'D-Day', and what an experience !! Will take me some time to express what I would like to say on the film ! ",http://twitter.com/srbachchan/status/357954758247579650,2013-07-18,66,,,
srbachchan,Amitabh Bachchan,Highly Influential,T 1173 -Spent an electric moment with the piano .. connecting to the ethereal ... the frustration of not knowing enough ... the envy .. ,http://twitter.com/srbachchan/status/357601480498364417,2013-07-17,71,,,
srbachchan,Amitabh Bachchan,Highly Influential,"T 1175 -In School we had debate competitions ...cute ! One topic was :""Is it right to put on the shoes first then pants or vice versa"" .. ",http://twitter.com/srbachchan/status/358302228085342208,2013-07-19,76,,,
srbachchan,Amitabh Bachchan,Highly Influential,T 1172 -If you do not have company of like mindedness in the music you hear .. might as well put it off ! Its a disgrace to the creator ! ,http://twitter.com/srbachchan/status/357221739505270785,2013-07-16,71,,,
srbachchan,Amitabh Bachchan,Highly Influential,"T 1169 -Submission : many that are sending me tweet on @Connect , when I want to reply the sign come 'tweet does not exist' .. strange ",http://twitter.com/srbachchan/status/356493139978104832,2013-07-14,75,,@Connect,
srbachchan,Amitabh Bachchan,Highly Influential,T 1168 -Mordern gadgetry ... a pain in the ... no not what you're thinking .. its 'neck' .. ,http://twitter.com/srbachchan/status/356130255234281472,2013-07-13,78,,,
it_entertainmnt,India Today Showbiz,,"Amitabh Bachchan, Dilip Kumar, Prem Chopra and others attend Pran's prayer meet   @SrBachchan @TheDilipKumar ",http://twitter.com/it_entertainmnt/status/357028566048849921,2013-07-16,3,,"@SrBachchan,@TheDilipKumar",http://t.co/ubJQM4Y3MH
srbachchan,Amitabh Bachchan,Highly Influential,"T 1170 - Shoot for Kalyan Jewellers. Working with sons of three legends of South Industry - Sivaji, Raaj Kumar and Akkineni Nageshwar Rao !! ",http://twitter.com/srbachchan/status/356867718701514753,2013-07-15,84,,,
srbachchan,Amitabh Bachchan,Highly Influential,"T 1170 -Ghazal from 'D-Day' .. 'ek ghadi' music by ShankarEhsanLoy, and the earthy, mystical voice of Rekha Bhardwaj ..SUPER ",http://twitter.com/srbachchan/status/356854431184195584,2013-07-15,86,,,
drsumitdubey,Sumit Dubey,,"I m sorry to say, I failed to see young #bollywood upcoming stars in d last journey of #mangal Chacha #RIP #Pran sahib! @SrBachchan ",http://twitter.com/drsumitdubey/status/356261534860722176,2013-07-15,3,"#bollywood,#mangal,#RIP,#Pran",@SrBachchan,
srbachchan,Amitabh Bachchan,Highly Influential,T 1174 -Everything about 'D-Day' is awe inspiring ! The writing the execution and the performances ... brilliant !! So uniquely crafted ! ,http://twitter.com/srbachchan/status/357955990060150786,2013-07-18,98,,,
pariaishhr,AishHR ツ Bollywood ♥,, @SrBachchan Amit ji did u rmmbr wich was pran jis first film u evr saw as a kid or in ur youth ?? ,http://twitter.com/pariaishhr/status/356137673838178306,2013-07-13,5,,@SrBachchan,
srbachchan,Amitabh Bachchan,Highly Influential,T 1174 -Some new faces in 'D-Day' and all so good ! Where are these incredible talents coming from ? Such a moment of pride for our Industry ,http://twitter.com/srbachchan/status/357956281245503488,2013-07-18,112,,,
srbachchan,Amitabh Bachchan,Highly Influential,T 1168 -Many believe Rana to be a male name.. its not ... well not always .. in Persian it means 'queen' .. ,http://twitter.com/srbachchan/status/356130591906865154,2013-07-13,106,,,
srbachchan,Amitabh Bachchan,Highly Influential,T 1172 -BMB : Bhaag Milkha Bhaag the film and SEL : Shankar Ehsan Loy .. Music just lifts the spirits and fills you with accomplishment !! ,http://twitter.com/srbachchan/status/357219253419642881,2013-07-16,110,,,
srbachchan,Amitabh Bachchan,Highly Influential,"T 1172 -Music stirs feelings within ! The happiest can bring you to a state of sadness, and vice versa .. Emotions always ride higher !! ",http://twitter.com/srbachchan/status/357220201886007298,2013-07-16,112,,,
ilovebachchans,Amitabh B. Fan,,#kareenakapoor is my fav celeb in bollywood apart frm @srbachchan & @juniorbachchan. xcited to see bebo N big b in #satyagraha :-)) ,http://twitter.com/ilovebachchans/status/357566407573118976,2013-07-17,2,"#kareenakapoor,#satyagraha","@srbachchan,@juniorbachchan",
srbachchan,Amitabh Bachchan,Highly Influential,"T 1168 -Getting new system installed for movie viewing is eternal joy. Just initiated WD, World Digital Media .. ShahRukh put me on to it ! ",http://twitter.com/srbachchan/status/356128376743923713,2013-07-13,130,,,
srbachchan,Amitabh Bachchan,Highly Influential,"T 1170 -Prabhu son of Shivaji Ganesan(Tamil) Shiva son of Raaj Kumar(Kannada), and Nag son of Nageshwar Rao(Telegu) ... what an honor !! ",http://twitter.com/srbachchan/status/356868135271407616,2013-07-15,129,,,
divyasolgama,Divya Solgama,,"Dear Sir, Pls Check out this Video Review of #DDay (4/5✪) by #G9 @DIVYASOLGAMA - [DO NOT MISS] - @SrBachchan ",http://twitter.com/divyasolgama/status/358292364789432320,2013-07-19,10,"#DDay,#G9","@DIVYASOLGAMA,@SrBachchan",http://t.co/2yJXxYGZ2z
srbachchan,Amitabh Bachchan,Highly Influential,T 1172 -Funny thing about music is you start imagining your presence in them .. even though you know it has been done with another ..!! ,http://twitter.com/srbachchan/status/357219778915606529,2013-07-16,153,,,
srbachchan,Amitabh Bachchan,Highly Influential,"T 1168 -To all those that wish well, wishing you well. To those that do not ... wishing you too .. hate does not last longer than love ! ",http://twitter.com/srbachchan/status/356127274510192640,2013-07-13,159,,,
srbachchan,Amitabh Bachchan,Highly Influential,"T 1170 -'Place 2 straws in your mouth, one inside a drink and the other on outside, you won't be able to drink through either of them.'~ ",http://twitter.com/srbachchan/status/356845315669770241,2013-07-15,178,,,
srbachchan,Amitabh Bachchan,Highly Influential,"T 1173 -The Police laws were made when India was under the British, as a police state .. that was in the 1870's ... no change since !!!!!!!! ",http://twitter.com/srbachchan/status/357594078734589952,2013-07-17,184,,,
srbachchan,Amitabh Bachchan,Highly Influential,T 1168 -बहुत लोग ये कहते हैं की मैं हिंदी में क्यूँ नहीं लिखता .. लिखा तो है .. !! स्नेह और आदर  सहित ,http://twitter.com/srbachchan/status/356134173754396672,2013-07-13,161,,,
zeeshanhasanpti,system se baghi,,Hi! I'm a Rana!:) RT @SrBachchan: T 1168 -Many believe Rana to be a male name.. its not ... well not always .. ,http://twitter.com/zeeshanhasanpti/status/356132516794605568,2013-07-13,3,,@SrBachchan,
